Link Dokumen,Wilayah,Tahun,Jenis Dokumen,Kerja Sama
https://drive.google.com/file/d/1bTilO_QnVkIpM4Z0hUbcsJE6RaXUs4bq/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bsF-VpQwtphfYNWSKS9TfSpuFMOyZEmy/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1brJRaycea-_VNHagLJg06C-WUGQBE1E-/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bphlvqHn9F5Qxx93-g0wzSPAvpBjL2Wy/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1cFNET8HTXNr7DR8g-WAuPLFDtpJEi923/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1b1Pq0gcQVlaT-cbqZNoPWKVyDcsqEdpL/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1boY_BVRChVM0qKf7B2dFrfBhkj3cP0xh/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1biqJcSgOFwdl8-pFdMFOFdaSqCrE8mdK/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bgigNFl2aq-53aMvLOB2k-ru9RYAbNy4/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1cD8L8BRlN-GBC08fd0beUAtWKAfUmBmx/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1c03h9H06_FY5vo9XBcWF-TEWs83dYzad/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bz4hsl0mxCr0THRrxZB3ekFtN5DRRVs9/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1bxRUP6YovJyqWSPTqRAUuIJFslb_KTlw/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1c9NpiKEVWArHD1r5cNxPbomFdzc4iDR4/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1c8J7Ywy1qMEgyc2XFWP7n0jDcRY0-AMD/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bvz-owSmjc1fpCudGP7cz2bYtneEVEBd/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bQTrAwCpNvwTfjb3llDhUFWKSmKRBYCi/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1bPoy8pDPvGT0xMG1stSvfTMPwIt3aH24/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1btkBUUxVG92xhYGl4MtWlu5jHRJbBHks/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1bMq1zvAuTTUzb1zljGkF73abh67SnQxl/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bMJfynZVSxm2byalj7dYsXPpiPDQbJQp/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bL22WYuJ4GhOeJTrJ-i_FjKfO2acGfdd/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bHsnAwRhTclIeJGM0xvQBna7FbrZvF7m/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bGw5nA6XUGlW1gcUUPWkqmkMBoyu9NeH/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bZ_Y4J52QMBybufSuz9tL7ejxItMBANC/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1bYWRieIdohFhdyv0_YWkPdiJil_LQniJ/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bXGbXvq0p8FL_ipS7mYmvCZPbxgyHZP2/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bGSjcBX0KYvxbGY0XoevVO6KtTIrlXbA/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bGJ8AJ4B3Uv-BmEOxuLzDWphpwNwyJjZ/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bEoe2Api7sU_HQWH0gg0PCD-FNL_ZAt_/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1bESysLXYoc18VJhPXBN-rFLF53DEbFpG/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bE2jX2wOiC4X9MAbPrDduj--18bbG9UR/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bDomFUdJwBWPnp77fQQpeyodUUusEf-S/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bdVp4dOA3W4e6uqFfJtei1QLRWlpBAyC/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bX94VO-YO4hb5ShKl_CrbtrXKrovG_vX/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1bcnnZH1Co_ZsQY1FKatXtHnUBL7pYMrz/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1baGTTyTQa9dUQjNn0ZE6iWFsjlWnid2R/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1b_SaD98JJbHLpVb6l4MEZbMb4UzBxnu4/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1b0b0n-PLTJG3m_VU9d2AmzESF6Bh3Zar/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1V5PCcZquwo48Hh5nUp0vbQYj5jFc42KU/view?usp=sharing,INTERNASIONAL,2023,MOU,
https://drive.google.com/file/d/1TT4UfXrxAm8PSLFkqiKUKopGX7Zor5n_/view?usp=sharing,INTERNASIONAL,2023,MOU,
https://drive.google.com/file/d/1TsfXoPjbgec2V8OHgFbP0dnyd67FMC7O/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1w5VTbGV5b_APaRDWg6yitgX5VkkadyjH/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1W_8j9pD4zaDIlwa6TE1ibJrYqX05Btep/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1k6xoX8gtqH6EiFwOO3iGgRyd2Qx9mubU/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1dSjLRJA_7T9Ghimgj_BPfxayufQbIydk/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1Mhoxy2NJHrbtIzIuDCbpewm9Iv5k9Qvq/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1VxEtkm4rHb9VWM9KFz9iOKS2VSxsMC3O/view?usp=sharing,LOKAL,2023,MOU,
https://drive.google.com/file/d/1xaAWRt3CMv-YAUPhL6SOussgnBG4z4EH/view?usp=sharing,NASIONAL,2023,MOU,
https://drive.google.com/file/d/1c4tl3EIO8k8seGse8Ph0_o8ivI8kXQrz/view?usp=sharing,INTERNASIONAL,2023,PKS,Magang/ Praktik Kerja-Kampus Merdeka
https://drive.google.com/file/d/1cPOcfidQ_upj3YjkmsXje5Qf_Cj6cO2M/view?usp=sharing,INTERNASIONAL,2023,PKS,Pertukaran Mahasiswa
https://drive.google.com/file/d/1cOmH0ubVxrA6F2XthJFWw7e6D0vacmU2/view?usp=sharing,INTERNASIONAL,2023,PKS,Pertukaran Mahasiswa
https://drive.google.com/file/d/1brWHOEXfbm9h3wXP8gVVU37KcCsk7CGa/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bphbS5K5RqNMj-7Da7LWZ9D5nQrzgLdH/view?usp=sharing,LOKAL,2023,PKS,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1b1MhORs66Zx6JGp3wiJKf1Tw1_pdVnUT/view?usp=sharing,NASIONAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bnapMqTUh93VadL9mKgSQuJ-R74w5GN4/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bl5XCcO3IPyM82xWdXvqA4QoCPldOGyq/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bjvt_3HfmV9X26kgSnkADlffURfXgeo-/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bimMDjEcOjVrZ6kPSriJd2p0AHSKyqn3/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bi1MDY8w5fVP7lGhX29clP2m9H8jT5Ja/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1c1aWwpEwcA-WPR9fRD7CQdrTSCp5zNZ8/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1c0M7Xgbma93Z4XZN5LrrGr7V0fCCoJ0S/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1byu_JD0frQImb5kwtqg3rSOISuI12Yxu/view?usp=sharing,LOKAL,2023,PKS,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1bw1dmtrq6uk3RTdbf8S8nQU1qgzWxt6Z/view?usp=sharing,NASIONAL,2023,PKS,Pertukaran Mahasiswa
https://drive.google.com/file/d/1b3mnf1TnXZrNEmw4H22nYkqBOmJCATFV/view?usp=sharing,LOKAL,2023,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1b3fvGqd02RaBD3kdJc2DN98m1H0dOLnY/view?usp=sharing,LOKAL,2023,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1bv3dQ5Ej9GOFTgTys3yuWOviRZP6FnYR/view?usp=sharing,INTERNASIONAL,2023,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1btgRYgJii_gzftxbnj_ukBJ0kBNF-iJZ/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bswMS_D8qz_m6U9AynOGXGGyvtIn5e7g/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1b3e7LjmDe0m3rYtpd-cVquBBgZhWjXz0/view?usp=sharing,LOKAL,2023,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1bsn-F5koLKWmYbqWWSWB8ZRd3w_JJpAb/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1bRwbbzcyplvY4GcGtaDMOndEZvm-EYyo/view?usp=sharing,INTERNASIONAL,2023,PKS,Magang/ Praktik Kerja-Kampus Merdeka
https://drive.google.com/file/d/1ZXDyxsSfi6lnSrwPJJuG9iOyQMLBxoRH/view?usp=sharing,NASIONAL,2023,PKS,Pertukaran Mahasiswa
https://drive.google.com/file/d/1ZWXoWhZ_m_bhKvX9brN2jSxP9xoV_YiU/view?usp=sharing,NASIONAL,2023,PKS,Pertukaran Mahasiswa
https://drive.google.com/file/d/1T2hzRHXN58ZrYDu4dQEP_CYEzlBi1ceD/view?usp=sharing,INTERNASIONAL,2023,PKS,Lainnya
https://drive.google.com/file/d/1ShVu6v-Cl_Gn8PlyEypPVRFUxzrlvZgp/view?usp=sharing,INTERNASIONAL,2023,PKS,Pertukaran Mahasiswa
https://drive.google.com/file/d/1UiMdmWrDryrd421iJAOrtxPN-4Mo-juV/view?usp=sharing,LOKAL,2023,PKS,Penelitian/Riset-Kampus Merdeka
https://drive.google.com/file/d/1X32udTwf2OHx4M8_OkKZBpPJ9zFrcqE-/view?usp=sharing,LOKAL,2023,PKS,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1mY4nrKfP4Mbt1pZVR09iH588f7qK7f2_/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1HtWqvORTVLGnGZPwSCwHSBUC2f-bW5UN/view?usp=sharing,NASIONAL,2023,PKS,Magang/ Praktik Kerja-Kampus Merdeka
https://drive.google.com/file/d/1eGJSwl3zOdGP42q7z-3-iSURRnjQ_kGo/view?usp=sharing,LOKAL,2023,PKS,Magang/ Praktik Kerja-Kampus Merdeka
https://drive.google.com/file/d/1JHHSU0yAMY8JjJdTbCvivPEo1IjwDfOA/view?usp=sharing,LOKAL,2023,PKS,Pengembangan Sistem/Produk
https://drive.google.com/file/d/1arGJ27kEGuhwBb-PJKAE_SRxZNpkCAyd/view?usp=sharing,LOKAL,2023,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1kvJtbtwkoGAQhwn--YMaRaytcSasg4Wc/view?usp=drive_link,LOKAL,2023,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1kHdET5oJLC-6Gqkkm8Y9fa5cB0dXCNNt/view?usp=sharing,LOKAL,2023,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1jaIRO8a9TL1i1bv-Okh9wZGe_lZb0JqZ/view?usp=sharing,LOKAL,2023,PKS,Penyelenggaraan Seminar/Konferensi Ilmiah
https://drive.google.com/file/d/1ARwV9Evqlsctd94VqqK74PtTfy6WhDGv/view?usp=sharing,LOKAL,2023,PKS,Lainnya
https://drive.google.com/file/d/1bWjnZxXmzlu2r3QeIIVZOK1hm1kcOLbK/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1ZBYS11Swq66vREl9iowAkgIeigBuvhlw/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1pNXR8Y6Ku9e8C1VZnK-ooOfKpkmypolp/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1UUSC90u1jNf7MiRNfUdRe1HNPxMaw9oL/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1UUBoKFce-XN1C8cSR2ImTsIW1bJaqqe8/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1UW2p8DjSn1mwxbNLCwMX4YrcXcQ5IR8R/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1UWiprmiOzMhWTpteVrTn6VW47zhzhvhb/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1UVkyth4DhAVMBwVx-SvStkin7Xz3YDy4/view?usp=drive_link,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1umd1OwUvtEE3wti74ocZHt73kYbVOyYR/view?usp=sharing,LOKAL,2023,PSM,Penyewaan Aset BMN
https://drive.google.com/file/d/1UPk0YmiPEQX-X3p_w4gbhzHcSh8HslGH/view?usp=sharing,LOKAL,2023,KONTRAK,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1UOLRm6M_W-vYyKS-UPL4zrLe3y_oeFCa/view?usp=sharing,LOKAL,2023,KONTRAK,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1UObPY4QPQvp33BYCKt6aer5ap4K-d3gn/view?usp=sharing,LOKAL,2023,KONTRAK,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1m1njbx8yWPkaAZp701HYHyk33Ig9V3oM/view?usp=sharing,LOKAL,2023,KONTRAK,Penelitian/Riset-Kampus Merdeka
https://drive.google.com/file/d/1mOiAjTH3UTfsDVdZ_28Qtq0cmka2KyjR/view?usp=sharing,LOKAL,2023,KONTRAK,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1VQeUgQ-iFyvYQmxXqLeQ6-LWRtT0JCQy/view?usp=sharing,NASIONAL,2023,KONTRAK,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1Z1oOIXyNR0L0OxiGovDLUH8G0g9tY_iw/view?usp=drive_link,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZNGvUQe2X8hUmbrfXOkPPvOyc4LBrywi/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZUb8Y-xb_IPbls36cp846Dx9J0F8Rnhu/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZSV0JRBDdx7cev38D5Oo5H5DlnDbUL9j/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZQGZx0IulQFdrBoRbCW-9cbnislaN3qb/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1ZPagi7rHCLFfNNZjmUpETYQHyWDoyLPS/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1ZOPoHxYeDfAfur5-tVd6Nxi0Xo7rFiFZ/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZVXqXnq6jiRnUygIERi7-Mx1MuwrIY6e/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1ZVH1jHgYWJAg5lgkmW5FZZwJMOdlSzGS/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1ZY4Ae6A8wJcKOyQdFJxzEwh2Iwt8_h6E/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1y2kyovs2xgSwkZU-rNBGh_Unr8hqvxoX/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1ZK9EC8LOQ-ZBJyQfnt1AnSXO7FudgTqJ/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZK5_g6fcUUgWhHUbNY2DHA-U0YPIG8Av/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZJ6P28iQ64_LIZQgRr_tLsd2b7mJYbSE/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZH6bkHwZW-MGT7XL9y0oxcv9HbbVRzWx/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1ZGQ_m133blZYK0apYXc66hLiYXn_MSxe/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/17Y7MNiMu3qciRSgXuBR6p1IrvNvujE7Q/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/198eAhrumupcnYA6BzsKuQNHNqZriSvDx/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/16aoWY04TlCZ4KztC115LpDBbx_gw5Ywo/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/18wBBIxDQthPdNyOyqP25dpVj6fgk1HdU/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/16WjGl5XO7so1Eym-EiRup4hhhwPNmy8j/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/18ypfMUYpgNPQtQuS94pQ8vnulf25L5es/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/18zrWY5MvcStsHF2xCFTYUgFeMTGZHT8P/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/16bs6fm4DDP2A1vKy-O5Q1rNE9fVX0Au7/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/16p3U3gOvgsLMHnKCADkO2_B5PTqe3kAU/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/16aoxf06tQA_3xsC1nTHXgN4ppLqU0Rmt/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/19BIy0jw5xgJtIoldhmUbPHb-BjU7pIPT/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1i2JMvpZy-4ZENbLwL3cbsoEt2YyVJNBM/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1cTGExWxlqQKU1uBfnW2lc5a_XulDbnUR/view?usp=sharing,INTERNASIONAL,2024,MOU,
https://drive.google.com/file/d/1yFelNER2M9GxAPg6WZn6lSk9wZfQUFaX/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/1_meKZb_pWQT6rKXmOfRx6P7-D-A73oDX/view?usp=sharing,LOKAL,2024,MOU,
https://drive.google.com/file/d/1UA1ZXCt35f-uPXJJsfMIC4bLNh8MedQu/view?usp=sharing,INTERNASIONAL,2024,MOU,
https://drive.google.com/file/d/1D9jbOGd9dM0lwrXSOzNWWTON185Z2xpB/view?usp=sharing,NASIONAL,2024,MOU,
https://drive.google.com/file/d/13zdD-tWWYEqmLAOW0Tnvrd4-Ng9wFMWW/view?usp=sharing,INTERNASIONAL,2024,MOU,
https://drive.google.com/file/d/1c0uFstE2uMM2S3l-d1IsEQFtBpWhO-dV/view?usp=sharing,LOKAL,2024,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1Z3RgZxR_FGlMa8RJF6PrYrGmXWLigCJx/view?usp=sharing,LOKAL,2024,PKS,Pengembangan Sistem/Produk
https://drive.google.com/file/d/1Z2bL3Bn21Ces7olSmOZVngm6v4kkGg6O/view?usp=sharing,NASIONAL,2024,PKS,Pertukaran Mahasiswa
https://drive.google.com/file/d/1ZLRT61x4UUiF3JB54kpfh5LJH9Bgx6bM/view?usp=sharing,LOKAL,2024,PKS,Pengembangan Kurikulum/Program Bersama
https://drive.google.com/file/d/1ZFRYNm4OSGCRJf2QhS_FOTznBma_hQAo/view?usp=sharing,LOKAL,2024,PKS,Lainnya
https://drive.google.com/file/d/1ZPsjPLyR7tqVVz505IBeiLdagRHEGwsO/view?usp=sharing,NASIONAL,2024,PKS,Penelitian Bersama
https://drive.google.com/file/d/1ZPEQFDWY2NpnQyaTG228o4DMUvbFnLkY/view?usp=sharing,LOKAL,2024,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1ZO-PpmMRKW3JUKl9DhmtUDvd1jzveRv4/view?usp=sharing,LOKAL,2024,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1ZNwP4wcoovSfEL6g1xMQetg9JUCBQcqt/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1ZXdbaekpRH3sMOJEe7V5dV6CNSC4M1c4/view?usp=sharing,LOKAL,2024,PKS,Lainnya
https://drive.google.com/file/d/1ZVb-9ol1NPT6VpqDQUF63IA6_9DHlkK6/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/175ts04C_RWaTSEC8UKti9QSvjSPQR6QY/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1zp-NXEJPljwntOkfkTyG-ScHiWAr6usJ/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1mH7oxI4qQiMJgXOswuRJf_aqBtSUKgW3/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1m7oNX6-3L8q_3UcoEUQN8KCXKqmxMqMF/view?usp=sharing,LOKAL,2024,PKS,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1mFrpLcUTZ6OnlEdmfdqF_1lb-3do0ON1/view?usp=sharing,INTERNASIONAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1mB90FZafGquQGDJIQlmsJ0DuzG4-OpMG/view?usp=sharing,INTERNASIONAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1mPK4xO2wOYjUvb7MGACPkyBsMZscYvpw/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1mMvdP1H0myGK4YFdsdb6lHo8NDhVyuZN/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1mL26q-1e2gFTNDvRkEBBWsg6jr8a2Al5/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1mRcl6iTWx-IDoHOaZ08q4rjdJmMGNX7y/view?usp=sharing,LOKAL,2024,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1mYABUF40K--EY4RPBzL3iWr27qznSwC_/view?usp=sharing,NASIONAL,2024,PKS,Magang/ Praktik Kerja-Kampus Merdeka
https://drive.google.com/file/d/1mVmM_fg2aeyKvyDVQ9OBaNLinUQdYjUl/view?usp=sharing,NASIONAL,2024,PKS,Pelatihan
https://drive.google.com/file/d/1mWvwidQKN9fbOX88wptXcFMC4BazX8LN/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1mcS_ngyyErJ_gDjANlN-iZbmXjbLFGxS/view?usp=sharing,LOKAL,2024,PKS,Penyediaan Jasa Tenaga Ahli
https://drive.google.com/file/d/1mcKjH0GR482h5eQhUuptP8BVjKGFZlGM/view?usp=sharing,LOKAL,2024,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1mcvAfc-vdt1bX6WHjelVi_nri8xJtwjq/view?usp=sharing,NASIONAL,2024,PKS,Jasa dari Mitra
https://drive.google.com/file/d/1ESizFyz6Y_XiBHpWlHc025WbnzEV-sgk/view?usp=sharing,NASIONAL,2024,PKS,Pengembangan Sistem/Produk
https://drive.google.com/file/d/1ADU8ADuNkhPrhkj2R1mX69pC1fu1nFQq/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1A_cmMrrPmSU_xgEbCC7uITt_YTyYSWgZ/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1O53Oh_aPs8VHUqI9juHi5Cb5rqXDYLKd/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/17fH8u9lhkIvEAHqT1VgVs1j7GukXXPU7/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1N0VYZZ8CRjUDZHLF-5IYv2zkg8__TXU2/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/197WAu4hvdwqF33JLyVyRqavJbF9qW9g-/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/19RM2AxMAQvn1cMZIeMBJEVWgB1x0EFTo/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/19QVNMDTv9vG8BHQbk9-oQTrKM2TYvxjc/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1O6Y60HEyauNAXwKDWNATL9Xb49fwll7V/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1N3RJTiqCRadpRhbxWmqKm4jJRk5WNkIn/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1A_wKRigKz25zYQH4BsvQdvmTcMhKvpYy/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/19XtCvIMD6f5b-Ywm0C_KsnymZETVsapO/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/19cxz2guDr0GiVHzO4cAnl2NymfmGwPUZ/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/18dYipM7z5audILcMYi4iP9SbOVOLFViC/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
https://drive.google.com/file/d/1AgDZp6hZ8d5kJPzxMShJGl0S7HxHQfax/view?usp=sharing,LOKAL,2024,PKS,Pengabdian Kepada Masyarakat
